,apps,link,name,ranking
56,"['product', 'shopify'], ['product', 'shopify'], ['shopify'], ['product', 'kit', 'shopify'], ['yotpo', 'product', 'shopify'], ['optimizely', 'product', 'kit', 'shopify'], ['product', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], [], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['loox', 'kit', 'shopify'], ['yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], None, ['shopify'], ['yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['optimizely', 'yotpo', 'product', 'kit', 'shopify'], ['optimizely', 'product', 'shopify'], ['yotpo', 'judge', 'product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'shopify'], ['product', 'shopify'], ['shopify'], ['yotpo', 'product', 'shopify'], ['judge', 'product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'recart', 'kit', 'shopify'], ['loox', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['shopify'], ['product', 'kit', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['powr', 'loox', 'product', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], None, [], ['product', 'shopify'], ['shopify'], ['product', 'kit', 'shopify'], ['optimizely', 'yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['judge', 'product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['product', 'shopify'], ['pushcrew', 'product', 'shopify'], None, None, ['product', 'shopify'], ['product', 'shopify'], None, ['product', 'shopify'], ['powr', 'yotpo', 'product', 'shopify'], ['yotpo', 'product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['yotpo', 'product', 'globo', 'kit', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'kit', 'shopify'], ['product', 'shopify'], None, ['product', 'shopify'], None, ['product', 'shopify'], ['product', 'kit', 'shopify'], ['judge', 'product', 'shopify'], ['pushcrew', 'product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['kit', 'shopify']",https://shopfocallure.com,shopfocallure,"59,407"
57,"['product', 'shopify'], ['product', 'shopify'], ['shopify'], ['product', 'kit', 'shopify'], ['yotpo', 'product', 'shopify'], ['optimizely', 'product', 'kit', 'shopify'], ['product', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], [], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['loox', 'kit', 'shopify'], ['yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], None, ['shopify'], ['yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['optimizely', 'yotpo', 'product', 'kit', 'shopify'], ['optimizely', 'product', 'shopify'], ['yotpo', 'judge', 'product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'shopify'], ['product', 'shopify'], ['shopify'], ['yotpo', 'product', 'shopify'], ['judge', 'product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'recart', 'kit', 'shopify'], ['loox', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['shopify'], ['product', 'kit', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['powr', 'loox', 'product', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], None, [], ['product', 'shopify'], ['shopify'], ['product', 'kit', 'shopify'], ['optimizely', 'yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['judge', 'product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['product', 'shopify'], ['pushcrew', 'product', 'shopify'], None, None, ['product', 'shopify'], ['product', 'shopify'], None, ['product', 'shopify'], ['powr', 'yotpo', 'product', 'shopify'], ['yotpo', 'product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['yotpo', 'product', 'globo', 'kit', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'kit', 'shopify'], ['product', 'shopify'], None, ['product', 'shopify'], None, ['product', 'shopify'], ['product', 'kit', 'shopify'], ['judge', 'product', 'shopify'], ['pushcrew', 'product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['kit', 'shopify']",https://mahabis.com,mahabis,"59,513"
58,"['product', 'shopify'], ['product', 'shopify'], ['shopify'], ['product', 'kit', 'shopify'], ['yotpo', 'product', 'shopify'], ['optimizely', 'product', 'kit', 'shopify'], ['product', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], [], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['loox', 'kit', 'shopify'], ['yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], None, ['shopify'], ['yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['optimizely', 'yotpo', 'product', 'kit', 'shopify'], ['optimizely', 'product', 'shopify'], ['yotpo', 'judge', 'product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'shopify'], ['product', 'shopify'], ['shopify'], ['yotpo', 'product', 'shopify'], ['judge', 'product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'recart', 'kit', 'shopify'], ['loox', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['shopify'], ['product', 'kit', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['powr', 'loox', 'product', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], None, [], ['product', 'shopify'], ['shopify'], ['product', 'kit', 'shopify'], ['optimizely', 'yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['judge', 'product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['product', 'shopify'], ['pushcrew', 'product', 'shopify'], None, None, ['product', 'shopify'], ['product', 'shopify'], None, ['product', 'shopify'], ['powr', 'yotpo', 'product', 'shopify'], ['yotpo', 'product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['yotpo', 'product', 'globo', 'kit', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'kit', 'shopify'], ['product', 'shopify'], None, ['product', 'shopify'], None, ['product', 'shopify'], ['product', 'kit', 'shopify'], ['judge', 'product', 'shopify'], ['pushcrew', 'product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['kit', 'shopify']",https://teeturtle.com,teeturtle,"59,535"
59,"['product', 'shopify'], ['product', 'shopify'], ['shopify'], ['product', 'kit', 'shopify'], ['yotpo', 'product', 'shopify'], ['optimizely', 'product', 'kit', 'shopify'], ['product', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], [], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['loox', 'kit', 'shopify'], ['yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], None, ['shopify'], ['yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['optimizely', 'yotpo', 'product', 'kit', 'shopify'], ['optimizely', 'product', 'shopify'], ['yotpo', 'judge', 'product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'shopify'], ['product', 'shopify'], ['shopify'], ['yotpo', 'product', 'shopify'], ['judge', 'product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'recart', 'kit', 'shopify'], ['loox', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['shopify'], ['product', 'kit', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['powr', 'loox', 'product', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], None, [], ['product', 'shopify'], ['shopify'], ['product', 'kit', 'shopify'], ['optimizely', 'yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['judge', 'product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['product', 'shopify'], ['pushcrew', 'product', 'shopify'], None, None, ['product', 'shopify'], ['product', 'shopify'], None, ['product', 'shopify'], ['powr', 'yotpo', 'product', 'shopify'], ['yotpo', 'product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['yotpo', 'product', 'globo', 'kit', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'kit', 'shopify'], ['product', 'shopify'], None, ['product', 'shopify'], None, ['product', 'shopify'], ['product', 'kit', 'shopify'], ['judge', 'product', 'shopify'], ['pushcrew', 'product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['kit', 'shopify']",https://buykud.com,buykud,"59,801"
60,"['product', 'shopify'], ['product', 'shopify'], ['shopify'], ['product', 'kit', 'shopify'], ['yotpo', 'product', 'shopify'], ['optimizely', 'product', 'kit', 'shopify'], ['product', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], [], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['loox', 'kit', 'shopify'], ['yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], None, ['shopify'], ['yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['optimizely', 'yotpo', 'product', 'kit', 'shopify'], ['optimizely', 'product', 'shopify'], ['yotpo', 'judge', 'product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'shopify'], ['product', 'shopify'], ['shopify'], ['yotpo', 'product', 'shopify'], ['judge', 'product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'recart', 'kit', 'shopify'], ['loox', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['shopify'], ['product', 'kit', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['powr', 'loox', 'product', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], None, [], ['product', 'shopify'], ['shopify'], ['product', 'kit', 'shopify'], ['optimizely', 'yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['judge', 'product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['product', 'shopify'], ['pushcrew', 'product', 'shopify'], None, None, ['product', 'shopify'], ['product', 'shopify'], None, ['product', 'shopify'], ['powr', 'yotpo', 'product', 'shopify'], ['yotpo', 'product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['yotpo', 'product', 'globo', 'kit', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'kit', 'shopify'], ['product', 'shopify'], None, ['product', 'shopify'], None, ['product', 'shopify'], ['product', 'kit', 'shopify'], ['judge', 'product', 'shopify'], ['pushcrew', 'product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['kit', 'shopify']",https://shethinx.com,shethinx,"60,178"
61,"['product', 'shopify'], ['product', 'shopify'], ['shopify'], ['product', 'kit', 'shopify'], ['yotpo', 'product', 'shopify'], ['optimizely', 'product', 'kit', 'shopify'], ['product', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], [], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['loox', 'kit', 'shopify'], ['yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], None, ['shopify'], ['yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['optimizely', 'yotpo', 'product', 'kit', 'shopify'], ['optimizely', 'product', 'shopify'], ['yotpo', 'judge', 'product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'shopify'], ['product', 'shopify'], ['shopify'], ['yotpo', 'product', 'shopify'], ['judge', 'product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'recart', 'kit', 'shopify'], ['loox', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['shopify'], ['product', 'kit', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['powr', 'loox', 'product', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], None, [], ['product', 'shopify'], ['shopify'], ['product', 'kit', 'shopify'], ['optimizely', 'yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['judge', 'product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['product', 'shopify'], ['pushcrew', 'product', 'shopify'], None, None, ['product', 'shopify'], ['product', 'shopify'], None, ['product', 'shopify'], ['powr', 'yotpo', 'product', 'shopify'], ['yotpo', 'product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['yotpo', 'product', 'globo', 'kit', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'kit', 'shopify'], ['product', 'shopify'], None, ['product', 'shopify'], None, ['product', 'shopify'], ['product', 'kit', 'shopify'], ['judge', 'product', 'shopify'], ['pushcrew', 'product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['kit', 'shopify']",https://teknostore.com,teknostore,"60,689"
62,"['product', 'shopify'], ['product', 'shopify'], ['shopify'], ['product', 'kit', 'shopify'], ['yotpo', 'product', 'shopify'], ['optimizely', 'product', 'kit', 'shopify'], ['product', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], [], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['loox', 'kit', 'shopify'], ['yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], None, ['shopify'], ['yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['optimizely', 'yotpo', 'product', 'kit', 'shopify'], ['optimizely', 'product', 'shopify'], ['yotpo', 'judge', 'product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'shopify'], ['product', 'shopify'], ['shopify'], ['yotpo', 'product', 'shopify'], ['judge', 'product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'recart', 'kit', 'shopify'], ['loox', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['shopify'], ['product', 'kit', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['powr', 'loox', 'product', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], None, [], ['product', 'shopify'], ['shopify'], ['product', 'kit', 'shopify'], ['optimizely', 'yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['judge', 'product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['product', 'shopify'], ['pushcrew', 'product', 'shopify'], None, None, ['product', 'shopify'], ['product', 'shopify'], None, ['product', 'shopify'], ['powr', 'yotpo', 'product', 'shopify'], ['yotpo', 'product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['yotpo', 'product', 'globo', 'kit', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'kit', 'shopify'], ['product', 'shopify'], None, ['product', 'shopify'], None, ['product', 'shopify'], ['product', 'kit', 'shopify'], ['judge', 'product', 'shopify'], ['pushcrew', 'product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['kit', 'shopify']",https://mahiya.com.au,mahiya,"60,896"
63,"['product', 'shopify'], ['product', 'shopify'], ['shopify'], ['product', 'kit', 'shopify'], ['yotpo', 'product', 'shopify'], ['optimizely', 'product', 'kit', 'shopify'], ['product', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], [], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['loox', 'kit', 'shopify'], ['yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], None, ['shopify'], ['yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['optimizely', 'yotpo', 'product', 'kit', 'shopify'], ['optimizely', 'product', 'shopify'], ['yotpo', 'judge', 'product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'shopify'], ['product', 'shopify'], ['shopify'], ['yotpo', 'product', 'shopify'], ['judge', 'product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'recart', 'kit', 'shopify'], ['loox', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['shopify'], ['product', 'kit', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['powr', 'loox', 'product', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], None, [], ['product', 'shopify'], ['shopify'], ['product', 'kit', 'shopify'], ['optimizely', 'yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['judge', 'product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['product', 'shopify'], ['pushcrew', 'product', 'shopify'], None, None, ['product', 'shopify'], ['product', 'shopify'], None, ['product', 'shopify'], ['powr', 'yotpo', 'product', 'shopify'], ['yotpo', 'product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['yotpo', 'product', 'globo', 'kit', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'kit', 'shopify'], ['product', 'shopify'], None, ['product', 'shopify'], None, ['product', 'shopify'], ['product', 'kit', 'shopify'], ['judge', 'product', 'shopify'], ['pushcrew', 'product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['kit', 'shopify']",https://yeezysupply.com,yeezysupply,"62,431"
64,"['product', 'shopify'], ['product', 'shopify'], ['shopify'], ['product', 'kit', 'shopify'], ['yotpo', 'product', 'shopify'], ['optimizely', 'product', 'kit', 'shopify'], ['product', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], [], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['loox', 'kit', 'shopify'], ['yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], None, ['shopify'], ['yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['optimizely', 'yotpo', 'product', 'kit', 'shopify'], ['optimizely', 'product', 'shopify'], ['yotpo', 'judge', 'product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'shopify'], ['product', 'shopify'], ['shopify'], ['yotpo', 'product', 'shopify'], ['judge', 'product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'recart', 'kit', 'shopify'], ['loox', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['shopify'], ['product', 'kit', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['powr', 'loox', 'product', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], None, [], ['product', 'shopify'], ['shopify'], ['product', 'kit', 'shopify'], ['optimizely', 'yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['judge', 'product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['product', 'shopify'], ['pushcrew', 'product', 'shopify'], None, None, ['product', 'shopify'], ['product', 'shopify'], None, ['product', 'shopify'], ['powr', 'yotpo', 'product', 'shopify'], ['yotpo', 'product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['yotpo', 'product', 'globo', 'kit', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'kit', 'shopify'], ['product', 'shopify'], None, ['product', 'shopify'], None, ['product', 'shopify'], ['product', 'kit', 'shopify'], ['judge', 'product', 'shopify'], ['pushcrew', 'product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['kit', 'shopify']",https://notre-shop.com,notre-shop,"63,208"
65,"['product', 'shopify'], ['product', 'shopify'], ['shopify'], ['product', 'kit', 'shopify'], ['yotpo', 'product', 'shopify'], ['optimizely', 'product', 'kit', 'shopify'], ['product', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], [], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['loox', 'kit', 'shopify'], ['yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], None, ['shopify'], ['yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['optimizely', 'yotpo', 'product', 'kit', 'shopify'], ['optimizely', 'product', 'shopify'], ['yotpo', 'judge', 'product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'shopify'], ['product', 'shopify'], ['shopify'], ['yotpo', 'product', 'shopify'], ['judge', 'product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'recart', 'kit', 'shopify'], ['loox', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['shopify'], ['product', 'kit', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'kit', 'shopify'], ['powr', 'loox', 'product', 'shopify'], ['powr', 'product', 'shopify'], ['product', 'shopify'], None, [], ['product', 'shopify'], ['shopify'], ['product', 'kit', 'shopify'], ['optimizely', 'yotpo', 'product', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['judge', 'product', 'kit', 'shopify'], ['powr', 'product', 'shopify'], ['yotpo', 'product', 'kit', 'shopify'], ['product', 'shopify'], ['pushcrew', 'product', 'shopify'], None, None, ['product', 'shopify'], ['product', 'shopify'], None, ['product', 'shopify'], ['powr', 'yotpo', 'product', 'shopify'], ['yotpo', 'product', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['yotpo', 'product', 'globo', 'kit', 'shopify'], ['product', 'shopify'], ['optimizely', 'product', 'kit', 'shopify'], ['product', 'shopify'], None, ['product', 'shopify'], None, ['product', 'shopify'], ['product', 'kit', 'shopify'], ['judge', 'product', 'shopify'], ['pushcrew', 'product', 'kit', 'shopify'], ['product', 'kit', 'shopify'], ['product', 'shopify'], ['product', 'shopify'], ['kit', 'shopify']",https://octobersveryown.com,octobersveryown,"63,407"
